image_path,gt_path
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_194.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_194.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_195.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_195.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_196.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_196.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_197.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_197.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_198.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_198.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_199.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_199.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_2.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_2.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_20.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_20.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_200.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_200.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_201.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_201.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_202.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_202.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_203.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_203.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_204.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_204.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_205.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_205.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_206.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_206.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_207.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_207.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_208.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_208.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_209.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_209.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_21.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_21.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_210.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_210.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_211.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_211.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_212.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_212.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_213.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_213.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_214.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_214.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_215.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_215.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_216.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_216.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_217.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_217.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_218.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_218.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_219.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_219.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_22.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_22.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_220.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_220.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_221.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_221.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_222.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_222.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_223.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_223.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_224.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_224.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_225.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_225.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_226.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_226.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_227.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_227.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_228.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_228.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_229.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_229.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_23.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_23.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_230.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_230.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_231.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_231.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_232.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_232.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_233.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_233.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_234.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_234.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_235.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_235.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_236.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_236.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_237.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_237.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_238.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_238.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_239.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_239.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_24.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_24.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_240.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_240.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_241.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_241.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_242.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_242.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_243.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_243.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_244.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_244.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_245.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_245.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_246.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_246.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_247.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_247.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_248.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_248.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_249.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_249.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_25.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_25.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_250.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_250.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_251.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_251.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_252.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_252.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_253.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_253.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_254.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_254.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_255.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_255.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_256.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_256.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_257.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_257.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_258.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_258.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_259.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_259.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_26.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_26.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_260.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_260.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_261.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_261.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_262.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_262.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_263.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_263.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_264.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_264.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_265.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_265.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_266.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_266.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_267.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_267.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_268.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_268.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_269.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_269.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_27.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_27.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_270.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_270.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_271.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_271.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_272.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_272.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_273.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_273.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_274.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_274.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_275.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_275.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_276.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_276.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_277.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_277.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_278.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_278.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_279.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_279.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_28.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_28.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_280.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_280.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_281.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_281.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_282.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_282.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_283.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_283.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_284.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_284.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_285.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_285.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_286.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_286.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_287.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_287.mat
/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/images/IMG_288.jpg,/thay_thoainam/workspace/manhcuong/FederatedLearning_OC/datasets/ShanghaiTech/part_A/train_data/ground-truth/GT_IMG_288.mat
